Route ID,Route Name,Bus Number,Bus Type,Date,Departure Time,Arrival Time,Delay Duration,Passenger Count,Ticket Revenue,Fuel Consumption,Driver ID,Weather Condition,Day Type,Trip Status
R08,South Terminal - Business District,BUS-328,Mini,2025-04-24,06:00,06:41,2,16,1600.0,9.08,D002,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-258,Standard,2025-02-27,08:45,10:12,12,50,2500.0,17.64,D011,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-187,Electric,2025-03-05,13:45,14:28,12,34,2737.0,0.1,D025,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-364,Standard,2025-02-07,09:00,10:08,8,31,2790.0,12.93,Unknown,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-260,Standard,2025-04-23,08:00,09:08,9,42,4200.0,11.94,D013,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-283,Standard,2025-04-22,19:15,20:10,4,30,2400.0,12.83,D005,Clear,Weekday,Completed
R02,North Station - University,BUS-268,Standard,2025-03-27,17:30,18:53,17,46,2760.0,13.7,D015,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-125,Standard,2025-02-05,06:00,06:48,8,43,2150.0,6.33,D006,Fog,Weekday,Completed
R03,Harbor - Downtown,BUS-169,AC,2025-02-11,19:15,20:15,8,33,1976.0,11.4,D022,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-172,Standard,2025-02-09,09:30,10:19,10,27,2430.0,5.61,D018,Fog,Weekend,Completed
R03,Harbor - Downtown,BUS-272,Electric,2025-01-02,12:00,13:08,1,22,2024.0,0.2,D033,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-318,Standard,2025-02-21,18:30,19:45,10,43,4300.0,12.73,D018,Clear,Weekday,Cancelled
R08,South Terminal - Business District,BUS-216,AC,2025-02-03,16:30,17:32,2,35,4550.0,10.18,D031,Clear,Weekday,Completed
R01,City Center - Airport,BUS-280,Standard,2025-04-08,14:00,14:41,8,43,5160.0,4.21,D027,Clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-308,Electric,2025-02-08,07:15,08:36,9,29,1667.5,0.51,D037,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-151,AC,2025-03-27,12:30,13:27,22,24,2340.0,7.92,D026,Clear,Weekday,Delayed
R05,West Gate - Tech Park,BUS-211,Standard,2025-02-25,18:15,19:48,20,42,3780.0,13.44,D003,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-266,Standard,2025-02-19,19:45,20:41,11,34,2550.0,10.42,D010,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-378,Standard,2025-01-04,16:00,17:24,10,30,2100.0,14.98,D030,Rain,Weekend,Completed
R03,Harbor - Downtown,BUS-190,AC,2025-03-08,08:00,08:59,19,32,3328.0,8.29,D008,Rain,Weekend,Completed
R06,Old Town - Hospital,BUS-121,Standard,2025-02-24,14:15,15:03,9,40,2000.0,7.77,D030,Rain,Weekday,Cancelled
R05,West Gate - Tech Park,BUS-334,Electric,2025-01-10,19:15,20:05,4,40,4140.0,0.99,D011,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-279,Electric,2025-03-31,08:30,09:51,22,36,3105.0,0.16,D019,Rain,Weekday,Delayed
R08,South Terminal - Business District,BUS-318,Standard,2025-02-17,18:00,18:55,11,41,4100.0,9.4,D027,Clear,Weekday,Cancelled
R03,Harbor - Downtown,BUS-342,Mini,2025-04-02,08:45,09:49,10,19,1520.0,11.17,D005,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-178,Standard,2025-01-01,18:45,20:04,21,47,4700.0,10.99,D017,Clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-202,Standard,2025-01-24,07:30,08:47,18,38,1900.0,9.75,D040,Fog,Weekday,Completed
R07,Riverside - Stadium,BUS-149,Electric,2025-01-03,11:45,13:10,20,25,2156.25,1.01,D031,Fog,Weekday,Completed
R05,West Gate - Tech Park,BUS-335,Mini,2025-04-21,17:00,18:05,5,19,1710.0,8.51,D022,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-350,Mini,2025-02-27,20:15,21:41,12,16,1600.0,11.93,D038,Storm,Weekday,Completed
R06,Old Town - Hospital,BUS-345,Standard,2025-01-04,18:45,19:59,28,31,1550.0,11.03,D001,Rain,Weekend,Delayed
R07,Riverside - Stadium,BUS-357,Electric,2025-04-11,16:45,17:40,11,27,2328.75,0.1,D013,Rain,Weekday,Delayed
R02,North Station - University,BUS-388,Standard,2025-03-28,18:45,19:41,8,46,2760.0,8.71,D036,Clear,Weekday,Delayed
R03,Harbor - Downtown,BUS-228,Electric,2025-01-26,10:45,11:56,6,29,2668.0,1.61,D025,Cloudy,Weekend,Cancelled
R07,Riverside - Stadium,BUS-212,Electric,2025-04-29,14:00,15:01,0,37,3191.25,0.1,D003,Cloudy,Weekday,Completed
R03,Harbor - Downtown,BUS-128,Electric,2025-02-17,06:30,07:20,11,33,3036.0,0.85,D010,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-385,Electric,2025-04-06,14:15,14:56,7,29,2334.5,0.35,D007,Clear,Weekend,Completed
R01,City Center - Airport,BUS-233,Mini,2025-03-05,18:00,19:11,8,20,2400.0,15.33,D001,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-119,Standard,2025-03-31,15:30,16:16,7,27,2160.0,10.22,D034,Rain,Weekday,Completed
R01,City Center - Airport,BUS-382,Standard,2025-01-23,17:00,18:19,15,48,5760.0,13.01,D009,Rain,Weekday,Completed
R06,Old Town - Hospital,BUS-376,AC,2025-04-18,08:00,09:16,9,39,2535.0,13.9,D018,Clear,Weekday,Completed
R01,City Center - Airport,BUS-186,Standard,2025-01-25,12:15,13:31,2,19,2280.0,14.02,D009,Clear,Weekend,Delayed
R02,North Station - University,BUS-393,Standard,2025-01-02,16:00,16:43,12,34,2040.0,6.91,D010,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-238,AC,2025-04-20,08:00,08:51,10,31,4030.0,6.87,D020,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-267,Standard,2025-01-13,19:00,19:48,9,23,2070.0,9.22,D002,Clear,Weekday,Cancelled
R07,Riverside - Stadium,BUS-212,Mini,2025-03-12,20:15,21:23,9,19,1425.0,11.75,D030,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-135,Electric,2025-04-21,07:15,08:07,19,35,3622.5,1.22,D008,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-152,Standard,2025-01-28,20:45,21:34,1,23,1610.0,10.31,D023,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-176,Mini,2025-04-18,05:15,06:17,7,16,800.0,8.67,D020,Rain,Weekday,Delayed
R03,Harbor - Downtown,BUS-330,Standard,2025-01-26,11:00,11:55,2,31,2480.0,9.99,D035,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-204,Standard,2025-03-29,20:00,21:05,17,36,3240.0,11.3,D022,Fog,Weekend,Completed
R01,City Center - Airport,BUS-323,AC,2025-03-29,15:45,16:24,4,16,2496.0,7.66,Unknown,Clear,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-106,Standard,2025-03-18,17:15,18:47,20,45,3150.0,13.57,D039,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-206,Electric,2025-04-30,14:45,15:43,12,26,2093.0,0.14,D007,Fog,Weekday,Completed
R07,Riverside - Stadium,BUS-272,AC,2025-03-31,17:45,19:05,25,39,3802.5,12.35,D032,Clear,Weekday,Delayed
R07,Riverside - Stadium,BUS-321,Standard,2025-04-30,17:00,18:10,5,40,3000.0,12.58,D004,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-337,Standard,2025-04-03,19:30,20:18,2,29,2900.0,8.6,D033,Clear,Weekday,Completed
R02,North Station - University,BUS-189,AC,2025-04-23,16:45,17:26,11,42,3276.0,5.73,D016,Rain,Weekday,Completed
R01,City Center - Airport,BUS-151,Standard,2025-03-05,17:30,18:21,9,44,5280.0,6.6,D028,Clear,Weekday,Completed
R01,City Center - Airport,BUS-347,AC,2025-02-28,16:00,16:34,1,22,3432.0,10.09,D022,Cloudy,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-282,Standard,2025-02-09,06:00,06:59,7,38,2660.0,9.56,D012,Clear,Weekend,Completed
R02,North Station - University,BUS-211,Electric,2025-03-03,06:00,07:07,8,34,2346.0,1.91,Unknown,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-216,Standard,2025-01-16,21:45,23:06,10,28,2100.0,11.87,D023,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-154,AC,2025-03-04,08:00,09:26,26,32,3120.0,8.04,D010,Cloudy,Weekday,Delayed
R01,City Center - Airport,BUS-244,Standard,2025-02-08,16:45,17:19,1,42,5040.0,5.45,D020,Cloudy,Weekend,Completed
R01,City Center - Airport,BUS-206,Standard,2025-04-15,08:45,10:08,13,44,5280.0,10.22,D028,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-227,Standard,2025-03-09,11:15,11:53,4,25,3000.0,5.61,D021,Clear,Weekend,Completed
R06,Old Town - Hospital,BUS-171,AC,2025-01-16,18:15,19:54,24,41,2665.0,15.23,D034,Cloudy,Weekday,Delayed
R06,Old Town - Hospital,BUS-352,AC,2025-01-02,17:30,18:53,9,40,2600.0,15.13,D018,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-361,AC,2025-03-07,09:30,10:29,1,33,4004.0,9.5,D027,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-246,AC,2025-03-11,11:30,12:17,2,23,2691.0,7.36,D020,Cloudy,Weekday,Completed
R08,South Terminal - Business District,BUS-247,Mini,2025-01-07,08:15,08:59,10,24,2400.0,5.6,Unknown,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-155,Mini,2025-03-20,15:15,16:46,17,12,840.0,12.76,D031,Storm,Weekday,Completed
R01,City Center - Airport,BUS-123,Standard,2025-03-21,08:45,09:31,10,44,5280.0,7.34,D022,Cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-135,AC,2025-04-13,19:30,20:03,3,20,1300.0,5.19,D021,Fog,Weekend,Delayed
R02,North Station - University,BUS-331,Standard,2025-04-28,13:00,13:44,4,42,2520.0,7.94,D037,Storm,Weekday,Completed
R03,Harbor - Downtown,BUS-286,Mini,2025-02-21,13:00,14:11,12,21,1680.0,14.14,D027,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-185,Electric,2025-04-24,16:00,17:07,2,36,3312.0,1.52,D014,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-207,Standard,2025-01-26,08:45,09:49,11,38,3800.0,10.51,D034,Cloudy,Weekend,Completed
R01,City Center - Airport,BUS-217,AC,2025-03-11,06:00,07:06,8,36,5616.0,10.88,D022,Rain,Weekday,Completed
R02,North Station - University,BUS-363,AC,2025-04-03,06:45,07:50,11,37,2886.0,12.81,Unknown,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-185,Electric,2025-01-13,20:15,20:58,6,23,1322.5,0.59,D013,Clear,Weekday,Completed
R01,City Center - Airport,BUS-315,Mini,2025-03-17,17:15,18:10,4,25,3000.0,9.38,D020,Clear,Weekday,Cancelled
R06,Old Town - Hospital,BUS-309,Standard,2025-01-22,08:30,09:20,8,33,2100.0,8.59,D005,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-122,Standard,2025-02-21,10:45,11:49,26,28,2800.0,6.52,D034,Clear,Weekday,Delayed
R03,Harbor - Downtown,BUS-381,Standard,2025-01-16,09:00,09:58,6,49,3920.0,10.82,D003,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-227,Electric,2025-01-29,16:15,17:18,8,31,2496.0,1.65,D017,Storm,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-291,Standard,2025-02-08,12:30,13:11,5,40,2800.0,10.22,D026,Clear,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-292,Standard,2025-02-01,20:15,21:20,35,24,1680.0,6.65,D033,Clear,Weekend,Delayed
R02,North Station - University,BUS-169,Standard,2025-02-25,18:30,19:35,11,37,2220.0,11.79,D016,Clear,Weekday,Cancelled
R02,North Station - University,BUS-327,Standard,2025-03-26,17:30,18:27,27,41,2460.0,5.95,D024,Clear,Weekday,Delayed
R05,West Gate - Tech Park,BUS-362,AC,2025-02-09,05:45,06:44,6,24,2808.0,12.27,D029,Rain,Weekend,Completed
R02,North Station - University,BUS-234,Mini,2025-03-10,09:30,10:30,13,23,1380.0,11.94,D014,Clear,Weekday,Delayed
R01,City Center - Airport,BUS-185,Electric,2025-01-08,06:30,07:54,22,33,3174.0,1.39,D035,Cloudy,Weekday,Delayed
R03,Harbor - Downtown,BUS-394,Standard,2025-02-24,18:00,19:03,21,33,2880.0,11.18,Unknown,Clear,Weekday,Delayed
R02,North Station - University,BUS-149,Standard,2025-01-15,07:45,08:29,7,46,2760.0,7.53,D003,Cloudy,Weekday,Cancelled
R06,Old Town - Hospital,BUS-193,Standard,2025-01-23,19:00,19:48,6,41,2050.0,8.79,D030,Rain,Weekday,Completed
R08,South Terminal - Business District,BUS-268,Standard,2025-03-12,07:45,08:50,11,36,3600.0,11.52,D029,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-318,Electric,2025-01-09,21:00,21:49,12,20,1150.0,0.11,D016,Rain,Weekday,Completed
R06,Old Town - Hospital,BUS-112,Electric,2025-02-14,17:00,18:01,13,36,2070.0,0.1,D031,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-112,Electric,2025-03-25,22:30,23:17,1,17,1564.0,1.12,D038,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-260,AC,2025-02-17,11:15,12:18,1,34,3094.0,15.0,D017,Clear,Weekday,Delayed
R02,North Station - University,BUS-238,Standard,2025-01-01,12:45,13:29,2,48,2880.0,10.22,D020,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-203,Standard,2025-04-17,11:45,13:00,7,38,2850.0,12.8,D033,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-301,Standard,2025-02-05,11:30,12:47,20,30,2100.0,12.35,D002,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-283,AC,2025-03-17,19:00,19:54,17,40,4160.0,8.86,D034,Clear,Weekday,Delayed
R08,South Terminal - Business District,BUS-393,AC,2025-03-07,14:00,14:59,10,30,3900.0,8.59,D038,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-151,AC,2025-04-05,07:30,09:02,22,36,4212.0,14.94,D017,Clear,Weekend,Delayed
R02,North Station - University,BUS-192,Electric,2025-03-06,06:30,07:42,3,35,2415.0,1.2,D022,Clear,Weekday,Delayed
R01,City Center - Airport,BUS-225,AC,2025-04-30,17:00,18:11,15,38,5928.0,7.62,D020,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-210,Mini,2025-02-16,17:30,18:41,16,16,1120.0,10.51,D006,Clear,Weekend,Completed
R06,Old Town - Hospital,BUS-399,Standard,2025-02-11,12:30,13:17,2,27,1350.0,7.64,D011,Clear,Weekday,Delayed
R07,Riverside - Stadium,BUS-389,Standard,2025-04-24,08:00,08:58,8,49,3675.0,12.15,D036,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-151,Standard,2025-02-04,12:45,14:39,40,36,2880.0,17.97,D039,Fog,Weekday,Delayed
R01,City Center - Airport,BUS-157,Standard,2025-04-20,18:45,19:48,11,34,4080.0,9.99,D022,Clear,Weekend,Cancelled
R07,Riverside - Stadium,BUS-199,Standard,2025-03-22,17:45,18:44,18,36,2700.0,7.89,D003,Fog,Weekend,Cancelled
R05,West Gate - Tech Park,BUS-279,Electric,2025-03-28,21:45,22:29,14,36,3726.0,0.48,D005,Rain,Weekday,Completed
R01,City Center - Airport,BUS-314,Standard,2025-01-18,18:00,18:59,22,31,3720.0,10.16,D002,Rain,Weekend,Delayed
R02,North Station - University,BUS-110,AC,2025-03-20,18:00,19:14,14,37,2886.0,13.73,D002,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-362,Standard,2025-04-18,11:30,12:42,5,25,1750.0,10.22,D023,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-280,Standard,2025-01-08,19:00,19:51,4,35,2450.0,11.42,D039,Clear,Weekday,Completed
R02,North Station - University,BUS-150,Standard,2025-01-28,17:30,18:10,6,45,2700.0,6.41,D034,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-397,Standard,2025-02-05,17:15,18:02,5,38,3800.0,9.37,D036,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-171,Standard,2025-02-10,18:00,19:18,10,49,4900.0,10.45,D008,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-328,Mini,2025-04-06,18:00,18:47,16,19,1330.0,4.93,D003,Rain,Weekend,Completed
R03,Harbor - Downtown,BUS-100,Standard,2025-03-28,14:30,15:30,22,23,1840.0,5.28,D010,Rain,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-149,AC,2025-04-29,07:00,08:27,23,45,4095.0,10.37,D015,Rain,Weekday,Delayed
R07,Riverside - Stadium,BUS-226,Standard,2025-02-14,14:45,16:02,9,47,3525.0,12.75,D001,Fog,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-144,Mini,2025-01-04,12:45,13:51,5,11,770.0,12.58,D002,Cloudy,Weekend,Delayed
R01,City Center - Airport,BUS-304,Electric,2025-01-06,18:45,20:07,13,39,5382.0,0.51,D017,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-173,Electric,2025-01-31,17:15,18:10,14,36,4140.0,0.85,D008,Cloudy,Weekday,Completed
R03,Harbor - Downtown,BUS-100,Electric,2025-03-09,18:00,19:35,27,32,2944.0,1.05,D040,Rain,Weekend,Delayed
R02,North Station - University,BUS-305,Mini,2025-03-14,14:45,15:41,1,17,1020.0,12.68,D012,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-175,Standard,2025-01-30,17:30,18:31,9,42,2940.0,12.1,D020,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-242,Standard,2025-03-01,08:45,09:44,11,42,4200.0,11.32,D011,Clear,Weekend,Delayed
R05,West Gate - Tech Park,BUS-380,Mini,2025-01-15,07:45,08:57,11,23,2070.0,16.07,D037,Cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-252,Standard,2025-01-07,07:45,08:26,11,39,1950.0,7.41,D027,Rain,Weekday,Completed
R07,Riverside - Stadium,BUS-399,Standard,2025-01-16,08:45,09:56,15,49,3675.0,12.97,D004,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-206,AC,2025-03-17,07:45,09:05,18,33,2145.0,11.2,D004,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-313,Standard,2025-02-05,16:45,17:25,0,23,1150.0,7.63,D006,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-391,Electric,2025-03-04,11:15,12:27,3,20,1725.0,0.44,D021,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-137,Mini,2025-02-22,09:30,10:47,3,19,1900.0,16.45,D001,Cloudy,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-194,Mini,2025-02-06,07:00,07:49,16,22,1540.0,6.16,D025,Cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-267,Mini,2025-04-09,15:00,15:39,0,16,800.0,5.76,D035,Clear,Weekday,Completed
R01,City Center - Airport,BUS-334,Standard,2025-04-24,09:45,11:14,16,20,2400.0,14.56,D017,Clear,Weekday,Cancelled
R05,West Gate - Tech Park,BUS-327,AC,2025-04-19,16:15,17:33,4,38,4446.0,15.12,D038,Clear,Weekend,Completed
R01,City Center - Airport,BUS-272,Standard,2025-04-28,10:00,11:21,10,46,5520.0,16.54,D020,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-354,Standard,2025-04-15,06:00,07:16,10,22,1540.0,9.98,D021,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-353,AC,2025-01-01,07:15,08:32,9,41,3997.5,14.33,D027,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-363,AC,2025-01-08,18:30,19:30,9,37,3367.0,11.19,D031,Cloudy,Weekday,Delayed
R06,Old Town - Hospital,BUS-164,Mini,2025-01-04,08:00,09:04,12,17,850.0,11.26,D009,Clear,Weekend,Completed
R02,North Station - University,BUS-113,AC,2025-03-25,10:30,11:19,13,39,3042.0,6.17,D011,Rain,Weekday,Completed
R01,City Center - Airport,BUS-368,Standard,2025-01-17,18:15,19:39,9,42,5040.0,14.39,D005,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-288,AC,2025-02-16,06:15,07:25,2,33,3380.0,10.09,D040,Clear,Weekend,Cancelled
R02,North Station - University,BUS-137,AC,2025-04-10,10:30,11:23,5,21,1638.0,11.22,D032,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-359,Standard,2025-01-10,07:15,08:12,12,37,2960.0,8.79,D015,Cloudy,Weekday,Completed
R03,Harbor - Downtown,BUS-353,Electric,2025-03-02,17:00,18:10,17,24,2208.0,0.58,D006,Clear,Weekend,Delayed
R05,West Gate - Tech Park,BUS-349,Electric,2025-01-11,10:00,11:32,24,33,3415.5,0.27,D036,Rain,Weekend,Delayed
R08,South Terminal - Business District,BUS-370,AC,2025-01-15,17:15,18:39,10,35,4550.0,16.7,D006,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-271,Standard,2025-02-16,12:15,13:09,5,32,2880.0,8.46,D010,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-260,AC,2025-04-26,08:30,09:25,14,38,3705.0,7.37,D039,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-332,AC,2025-04-07,07:15,08:26,32,44,5148.0,6.94,D024,Rain,Weekday,Cancelled
R04,East Suburb - Mall Plaza,BUS-260,Standard,2025-02-21,08:15,09:45,16,47,3290.0,10.93,D018,Cloudy,Weekday,Delayed
R05,West Gate - Tech Park,BUS-363,Electric,2025-01-31,17:00,17:53,15,37,3829.5,0.07,D007,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-359,Standard,2025-04-04,08:00,09:02,17,41,4920.0,7.67,D008,Fog,Weekday,Completed
R01,City Center - Airport,BUS-313,Standard,2025-01-15,20:30,21:13,9,43,5160.0,9.49,D033,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-145,Standard,2025-04-09,10:15,11:31,3,23,1610.0,13.09,D003,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-242,Standard,2025-01-21,06:00,06:42,2,41,3690.0,10.22,D031,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-218,Electric,2025-01-16,05:30,06:47,4,23,2380.5,1.97,D006,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-133,Standard,2025-01-03,16:00,17:33,23,33,2775.0,18.1,D015,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-245,AC,2025-03-01,06:45,07:45,10,22,2002.0,9.89,D015,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-392,Standard,2025-03-08,06:15,07:11,4,22,1650.0,7.4,D019,Clear,Weekend,Delayed
R03,Harbor - Downtown,BUS-209,Electric,2025-03-03,20:30,22:09,24,30,2760.0,0.95,D003,Rain,Weekday,Delayed
R01,City Center - Airport,BUS-195,Standard,2025-04-16,20:00,20:50,6,36,4320.0,10.22,Unknown,Clear,Weekday,Completed
R02,North Station - University,BUS-234,Mini,2025-01-18,20:15,21:28,4,12,720.0,13.02,D005,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-395,Standard,2025-04-29,08:15,09:17,23,41,3690.0,10.19,D032,Clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-215,AC,2025-03-08,14:00,14:32,0,24,1560.0,7.99,D008,Clear,Weekend,Completed
R02,North Station - University,BUS-314,Standard,2025-03-16,12:15,13:01,15,33,1980.0,6.64,D017,Rain,Weekend,Completed
R07,Riverside - Stadium,BUS-310,Electric,2025-03-31,06:15,06:54,1,37,3191.25,1.37,D025,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-236,Mini,2025-02-26,07:45,09:15,17,25,1875.0,10.0,D039,Fog,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-207,Mini,2025-02-22,07:15,07:55,6,18,1260.0,6.68,D028,Clear,Weekend,Delayed
R04,East Suburb - Mall Plaza,BUS-220,Mini,2025-03-20,08:45,09:30,9,21,1470.0,5.27,D021,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-155,Electric,2025-02-01,11:00,12:09,4,24,2760.0,0.33,D001,Clear,Weekend,Completed
R03,Harbor - Downtown,BUS-141,AC,2025-04-17,15:45,16:51,1,23,2392.0,14.13,D002,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-137,Standard,2025-01-10,15:15,16:35,7,23,1150.0,9.78,D035,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-267,AC,2025-03-04,16:30,17:29,8,28,2912.0,9.7,D009,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-274,Standard,2025-01-30,14:45,15:59,1,24,2400.0,17.08,D017,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-177,Mini,2025-01-09,19:45,21:02,8,21,1470.0,11.26,D016,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-127,Standard,2025-01-12,14:15,14:49,2,42,3780.0,6.75,D035,Clear,Weekend,Completed
R03,Harbor - Downtown,BUS-230,Standard,2025-04-03,09:15,09:59,9,45,3600.0,6.88,D012,Fog,Weekday,Completed
R05,West Gate - Tech Park,BUS-142,Standard,2025-02-13,18:30,19:38,9,41,3690.0,8.37,D040,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-320,Electric,2025-04-26,07:45,08:48,11,31,3208.5,1.59,D009,Clear,Weekend,Delayed
R07,Riverside - Stadium,BUS-375,Standard,2025-04-07,19:45,20:47,8,43,3225.0,8.78,D017,Clear,Weekday,Completed
R01,City Center - Airport,BUS-216,Standard,2025-04-23,13:15,14:20,10,43,5160.0,10.98,Unknown,Rain,Weekday,Delayed
R06,Old Town - Hospital,BUS-373,Standard,2025-04-14,17:15,18:04,10,44,2200.0,6.89,D039,Clear,Weekday,Completed
R02,North Station - University,BUS-372,Electric,2025-02-04,15:00,16:04,4,31,2139.0,0.82,D032,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-316,Electric,2025-04-15,07:15,08:13,11,29,2668.0,0.87,D004,Cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-359,AC,2025-03-16,06:00,06:50,11,19,1235.0,6.6,D028,Fog,Weekend,Completed
R03,Harbor - Downtown,BUS-395,Standard,2025-04-12,21:30,22:36,2,19,1520.0,10.51,D013,Cloudy,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-374,Electric,2025-03-08,18:15,19:25,14,26,2093.0,0.07,D025,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-210,AC,2025-03-24,07:00,08:12,15,33,3861.0,10.09,D002,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-134,Standard,2025-03-10,19:00,19:45,7,35,2450.0,7.45,D039,Rain,Weekday,Completed
R08,South Terminal - Business District,BUS-240,AC,2025-02-12,06:15,07:32,8,33,2730.0,11.33,D010,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-116,AC,2025-03-31,15:45,16:28,5,36,3276.0,8.69,D026,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-157,Electric,2025-02-06,19:45,20:32,1,33,2846.25,1.96,D034,Clear,Weekday,Completed
