Route ID,Route Name,Bus Number,Bus Type,Date,Departure Time,Arrival Time,Delay Duration,Passenger Count,Ticket Revenue,Fuel Consumption,Driver ID,Weather Condition,Day Type,Trip Status
R02,North Station - University,BUS-317,AC,12/02/2025,17:00,18:02,8,43.0,"Rs 3,354",9.42,D040,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-175,Standard,2025-04-20,21:15,22:36,20,40.0,"Rs 2,000",13.99,D032,Rain,Weekend,Completed
R05,West Gate - Tech Park,BUS-196,Standard,2025-02-11,07:00,07:44,6,49.0,4410.0,6.59,D033,Clear,Weekday,Completed
R02,North Station - University,BUS-214,Electric,2025-04-13,13:15,14:06,0,18.0,1242.0,0.36,D003,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-217,Mini,2025-01-31,06:00,07:06,2,13.0,1170.0,13.96,D030,Cloudy,Weekday,Completed
R02,North Station - University,BUS-381,AC,2025-02-22,07:00,07:56,10,29.0,2262.0,9.16,D029,Clear,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-158,A/C,2025-04-28,18:45,20:07,15,37.0,3367.0,14.85,D025,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-122,Standard,2025-01-30,08:30,09:53,10,42.0,3360.0,14.5,D040,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-384,Standard,2025-03-22,19:15,20:14,6,19.0,950.0,8.99,D025,Clear,Weekend,Delayed
R06,Old Town - Hospital,BUS-393,Standard,06/04/2025,19:30,20:12,11,32.0,1600.0,5.08,D024,Rain,Weekend,Completed
R02,North Station - University,BUS-214,Electric,2025-01-25,07:15 PM,20:09,2,15.0,1035.0,1.34,D034,Cloudy,Weekend,Completed
R05,West Gate - Tech Park,BUS-200,Standard,2025-01-24,20:15,21:37,25,32.0,2880.0,11.88,D012,Rain,Weekday,Delayed
R03,Harbor - Downtown,BUS-194,Electric,2025-01-18,05:15,05:45,0,30.0,2760.0,1.98 L,D022,Clear,Weekend,Completed
R02,North Station - University,BUS-171,Standard,2025-01-12,07:00 AM,08:25,11,40.0,2400.0,14.9,D037,Cloudy,Weekend,Completed
R07,Riverside - Stadium,BUS-288,AC,2025-04-27,06:15,06:47,2,17.0,1657.5,6.95,D039,Clear,Weekend,Completed
R06,Old Town - Hospital,BUS-118,AC,07/02/2025,07:30,08:27,5,39.0,2535.0,6.93,D028,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-354,AC,2025-02-08,20:15,21:29,6,33.0,3003.0,15.47,D007,rain,Weekend,Completed
R05,West Gate - Tech Park,BUS-354,AC,2025-04-01,06:45,08:10,22,40.0,4680.0,8.89,D023,Storm,Weekday,Delayed
R01,City Center - Airport,BUS-241,Standard,2025-04-01,12:00,12:52,4,,5880.0,6.91,,Clear,Weekday,Cancelled
R02,North Station - University,BUS-191,AC,2025-01-30,09:30,10:32,6,,2106.0,10.21,D022,Rain,Weekday,Cancelled
R03,Harbor - Downtown,BUS-124,Standard,2025-01-23,18:45,20:06,21,45.0,3600.0,10.37,D013,,Weekday,Delayed
R07,Riverside - Stadium,BUS-243,Standard,2025-02-20,13:45,14:36,7,37.0,2775.0,9.01,D009,Rain,Weekday,Completed
R02,North Station - University,BUS-297,Standard,2025-04-30,05:45,06:28,6,43.0,2580.0,6.96,D005,Fog,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-138,Mini,2025-04-29,08:30,09:16,14,20.0,1400.0,8.75,D009,Rain,Weekday,Cancelled
R07,Riverside - Stadium,BUS-104,Mini,2025-01-25,19:30,20:30,7,18.0,1350.0,12.09,D003,Clear,Weekend,Delayed
R02,North Station - University,BUS-336,AC,2025-04-28,22:15,22:55,0,27.0,2106.0,8.02 L,D032,Clear,Weekday,Cancelled
R01,City Center - Airport,BUS-260,Standard,2025-03-17,06:00,07:26,17,46.0,"Rs 5,520",11.26,D007,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-215,standard,2025-01-12,15:45,16:30,7,39.0,4680.0,9.03,D011,,Weekend,Delayed
R06,Old Town - Hospital,BUS-318,Mini,2025-03-08,06:00,06:54,8,12.0,600.0,7.26,,Rain,Weekend,Completed
R05,West Gate - Tech Park,BUS-150,Mini,2025-01-22,15:00,16:24,14,23.0,2070.0,12.39 L,D021,Rainy,Weekday,Completed
R02,North Station - University,BUS-315,Standard,2025-02-06,14:45,15:48,14,21.0,1260.0,9.22,D022,Rain,Weekday,Completed
R02,North Station - University,BUS-218,Standard,2025-03-08,20:00,21:04,1,34.0,2040.0,11.03,D018,Clear,Weekend,Completed
R08,South Terminal - Business District,BUS-328,Mini,2025-04-24,06:00,06:41,2,16.0,"Rs 1,600",9.08,D002,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-258,Standard,2025-02-27,08:45,10:12,12,50.0,2500.0,17.64,D011,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-187,Electric,2025-03-05,13:45,14:28,12,34.0,2737.0,0.1,D025,Rainy,Weekday,Completed
R05,West Gate - Tech Park,BUS-364,Standard,2025-02-07,09:00,10:08,8,31.0,2790.0,12.93,,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-260,STD,2025-04-23,08:00,09:08,9,42.0,4200.0,11.94,D013,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-283,Standard,2025-04-22,19:15,20:10,4,30.0,2400.0,12.83,D005,Clear,Weekday,Completed
R02,North Station - University,BUS-268,Standard,2025-03-27,17:30,18:53,17,46.0,2760.0,13.7 L,D015,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-125,STD,2025-02-05,06:48,06:00,8,43.0,2150.0,6.33,D006,Fog,Weekday,Completed
R03,Harbor - Downtown,BUS-169,AC,2025-02-11,19:15,20:15,8,,1976.0,11.4,D022,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-172,Standard,2025-02-09,09:30,10:19,10,27.0,2430.0,5.61,D018,Fog,Weekend,Completed
R03,Harbor - Downtown,BUS-272,Electric,2025-01-02,12:00,13:08,1,22.0,2024.0,0.2,D033,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-318,Std,2025-02-21,18:30,19:45,10,43.0,4300.0,12.73,D018,Clear,Weekday,Cancelled
R08,South Terminal - Business District,BUS-216,AC,2025-02-03,16:30,17:32,2,35.0,4550.0,10.18,D031,Clear,Weekday,Completed
R01,City Center - Airport,BUS-280,Standard,2025-04-08,14:00,14:41,8,43.0,5160.0,4.21,D027,Clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-308,Electric,2025-02-08,07:15,08:36,9,29.0,1667.5,0.51,D037,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-151,AC,2025-03-27,12:30,13:27,22,24.0,2340.0,7.92,D026,Clear,Weekday,Delayed
R05,West Gate - Tech Park,BUS-211,Standard,2025-02-25,18:15,19:48,20,42.0,3780.0,13.44,D003,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-266,Standard,19/02/2025,19:45,20:41,11,34.0,2550.0,10.42,D010,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-378,Standard,2025-01-04,16:00,17:24,10,30.0,2100.0,14.98,D030,Rain,Weekend,Completed
R03,Harbor - Downtown,BUS-190,AC,08/03/2025,08:00,08:59,19,32.0,"Rs 3,328",8.29,D008,Rain,Weekend,Completed
R06,Old Town - Hospital,BUS-121,Standard,24/02/2025,14:15,15:03,9,40.0,2000.0,7.77 L,D030,Rain,Weekday,Cancelled
R05,West Gate - Tech Park,BUS-334,Electric,2025-01-10,19:15,20:05,4,40.0,4140.0,0.99,D011,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-279,Electric,2025-03-31,08:30,09:51,22,36.0,3105.0,0.16,D019,Rain,Weekday,Delayed
R08,South Terminal - Business District,BUS-318,Standard,2025-02-17,18:00,18:55,11,41.0,4100.0,9.4 L,D027,CLEAR,Weekday,Cancelled
R03,Harbor - Downtown,BUS-342,Mini,2025-04-02,08:45,09:49,10,19.0,1520.0,11.17,D005,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-178,standard,2025-01-01,18:45,20:04,21,47.0,4700.0,10.99,D017,clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-202,Standard,2025-01-24,07:30,08:47,18,38.0,1900.0,9.75,D040,Fog,Weekday,Completed
R07,Riverside - Stadium,BUS-149,Electric,2025-01-03,11:45,13:10,20,25.0,2156.25,1.01,D031,Fog,Weekday,Completed
R05,West Gate - Tech Park,BUS-335,MINI,2025-04-21,17:00,18:05,5,19.0,"Rs 1,710",8.51,D022,,Weekday,Completed
R08,South Terminal - Business District,BUS-350,Mini,27/02/2025,20:15,21:41,12,16.0,1600.0,11.93 L,D038,Storm,Weekday,Completed
R06,Old Town - Hospital,BUS-345,Standard,2025-01-04,06:45 PM,19:59,28,31.0,1550.0,11.03,D001,Rain,Weekend,Delayed
R07,Riverside - Stadium,BUS-357,Electric,2025-04-11,04:45 PM,17:40,11,27.0,2328.75,0.1,D013,Rain,Weekday,Delayed
R02,North Station - University,BUS-388,Standard,28/03/2025,18:45,19:41,8,46.0,2760.0,8.71,D036,Clear,Weekday,Delayed
R03,Harbor - Downtown,BUS-228,Electric,2025-01-26,10:45,11:56,6,29.0,2668.0,1.61,D025,Cloudy,Weekend,Cancelled
R07,Riverside - Stadium,BUS-212,Electric,2025-04-29,14:00,15:01,0,37.0,3191.25,0.1,D003,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-389,AC,2025-02-10,08:45,10:09,10,32.0,4992.0,11.36,D040,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-128,Electric,2025-02-17,06:30,07:20,11,,3036.0,366.78,D010,,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-385,Electric,2025-04-06,14:15,14:56,7,29.0,2334.5,0.35,D007,Clear,Weekend,Completed
R01,City Center - Airport,BUS-233,Mini,2025-03-05,18:00,19:11,8,20.0,2400.0,15.33 L,D001,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-119,Standard,2025-03-31,15:30,16:16,7,27.0,2160.0,,D034,Rain,Weekday,Completed
R01,City Center - Airport,BUS-382,standard,2025-01-23,17:00,18:19,15,48.0,5760.0,13.01,D009,Rain,Weekday,Completed
R06,Old Town - Hospital,BUS-376,AC,2025-04-18,08:00,09:16,9,39.0,2535.0,13.9,D018,Clear,Weekday,Completed
R01,City Center - Airport,BUS-186,Standard,2025-01-25,12:15,13:31,2,19.0,2280.0,14.02,D009,Clear,Weekend,Delayed
R02,North Station - University,BUS-393,Standard,2025-01-02,16:00,16:43,12,34.0,2040.0,6.91,D010,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-238,Air Conditioned,2025-04-20,08:00,08:51,10,31.0,4030.0,6.87,D020,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-267,standard,2025-01-13,19:00,19:48,9,23.0,2070.0,9.22,D002,Clear,Weekday,Cancelled
R07,Riverside - Stadium,BUS-212,Mini,12/03/2025,20:15,21:23,9,19.0,1425.0,11.75,D030,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-135,Electric,2025-04-21,07:15,08:07,19,35.0,3622.5,1.22,D008,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-152,Standard,28/01/2025,20:45,21:34,1,23.0,1610.0,10.31,D023,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-176,Mini,2025-04-18,05:15,06:17,7,16.0,800.0,8.67,D020,rain,Weekday,Delayed
R03,Harbor - Downtown,BUS-330,Standard,26/01/2025,11:00,11:55,2,31.0,2480.0,9.99,D035,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-204,Standard,2025-03-29,20:00,21:05,17,36.0,3240.0,11.3,D022,Fog,Weekend,Completed
R01,City Center - Airport,BUS-323,AC,2025-03-29,03:45 PM,16:24,4,16.0,2496.0,7.66,,Clear, Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-106,Standard,2025-03-18,17:15,18:47,20,45.0,"Rs 3,150",13.57,D039,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-206,Electric,30/04/2025,14:45,15:43,12,26.0,2093.0,0.14,D007,Fog,Weekday,Completed
R07,Riverside - Stadium,BUS-272,AC,2025-03-31,17:45,19:05,25,39.0,3802.5,12.35,D032,Clear,Weekday,Delayed
R07,Riverside - Stadium,BUS-321,Standard,2025-04-30,17:00,18:10,5,40.0,"Rs 3,000",12.58 L,D004,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-337,Standard,2025-04-03,19:30,20:18,2,29.0,2900.0,8.6,D033,Clear,Weekday,Completed
R02,North Station - University,BUS-189,AC,2025-04-23,16:45,17:26,11,42.0,3276.0,5.73 L,D016,Rainy,Weekday,Completed
R01,City Center - Airport,BUS-151,Standard,2025-03-05,17:30,18:21,9,44.0,5280.0,6.6,D028,clear,Weekday,Completed
R01,City Center - Airport,BUS-347,AC,2025-02-28,16:00,16:34,1,22.0,3432.0,,D022,Cloudy,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-282,Standard,2025-02-09,06:00 AM,06:59,7,38.0,2660.0,9.56,D012,,Weekend,Completed
R02,North Station - University,BUS-211,Electric,2025-03-03,06:00,07:07,8,34.0,2346.0,1.91,,CLEAR,Weekday,Completed
R07,Riverside - Stadium,BUS-216,Standard,2025-01-16,21:45,23:06,10,28.0,2100.0,11.87,D023,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-154,AC,2025-03-04,08:00,09:26,26,32.0,3120.0,8.04,D010,Cloudy,Weekday,Delayed
R01,City Center - Airport,BUS-244,Standard,2025-02-08,16:45,17:19,1,42.0,5040.0,5.45,D020,cloudy,Weekend,Completed
R01,City Center - Airport,BUS-206,Standard,2025-04-15,08:45 AM,10:08,13,44.0,5280.0,,D028,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-227,Standard,2025-03-09,11:15,11:53,4,25.0,3000.0,5.61,D021,Clear,Weekend,Completed
R06,Old Town - Hospital,BUS-171,AC,2025-01-16,18:15,19:54,24,41.0,2665.0,15.23,D034,Cloudy,Weekday,Delayed
R06,Old Town - Hospital,BUS-352,AC,2025-01-02,17:30,18:53,9,40.0,2600.0,15.13,D018,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-361,AC,2025-03-07,09:30,10:29,1,,4004.0,9.5,D027,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-246,AC,2025-03-11,11:30,12:17,2,23.0,2691.0,7.36,D020,Cloudy,Weekday,Completed
R08,South Terminal - Business District,BUS-247,Mini,2025-01-07,08:15 AM,08:59,10,24.0,2400.0,5.6,,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-155,Mini,20/03/2025,15:15,16:46,17,12.0,840.0,12.76,D031,Storm,Weekday,Completed
R01,City Center - Airport,BUS-123,Standard,21/03/2025,08:45,09:31,10,44.0,5280.0,7.34,D022,Cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-135,AC,2025-04-13,19:30,20:03,3,20.0,"Rs 1,300",5.19,D021,Fog, Weekend,Delayed
R02,North Station - University,BUS-331,Standard,2025-04-28,13:00,13:44,4,42.0,2520.0,7.94,D037,Storm,Weekday,Completed
R03,Harbor - Downtown,BUS-286,Mini,2025-02-21,13:00,14:11,12,21.0,1680.0,14.14 L,D027,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-185,Electric,2025-04-24,16:00,17:07,2,36.0,3312.0,1.52,D014,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-207,standard,2025-01-26,08:45,09:49,11,38.0,3800.0,10.51,D034,Cloudy,Weekend,Completed
R01,City Center - Airport,BUS-217,a.c.,2025-03-11,06:00,07:06,8,36.0,5616.0,10.88 L,D022,Rain,Weekday,Completed
R02,North Station - University,BUS-363,AC,03/04/2025,06:45,07:50,11,37.0,2886.0,12.81,,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-185,Electric,2025-01-13,20:15,20:58,6,23.0,1322.5,0.59,D013,Clear,Weekday,Completed
R01,City Center - Airport,BUS-315,Mini,2025-03-17,17:15,18:10,4,25.0,"Rs 3,000",9.38,D020,Clear,Weekday,Cancelled
R06,Old Town - Hospital,BUS-309,Standard,2025-01-22,08:30 AM,09:20,8,,2100.0,8.59,D005,Clear, Weekday,Completed
R08,South Terminal - Business District,BUS-122,Standard,2025-02-21,10:45,11:49,26,28.0,"Rs 2,800",6.52,D034,,Weekday,Delayed
R03,Harbor - Downtown,BUS-381,Standard,2025-01-16,09:00 AM,09:58,6,49.0,3920.0,10.82,D003,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-227,Electric,29/01/2025,16:15,17:18,8,31.0,"Rs 2,496",1.65,D017,Storm,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-291,Standard,2025-02-08,12:30,13:11,5,40.0,2800.0,,D026,Clear,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-292,Standard,2025-02-01,08:15 PM,21:20,35,24.0,1680.0,6.65,D033,Clear,Weekend,Delayed
R02,North Station - University,BUS-169,standard,2025-02-25,18:30,19:35,11,37.0,"Rs 2,220",11.79,D016,CLEAR,Weekday,Cancelled
R02,North Station - University,BUS-327,Standard,2025-03-26,17:30,18:27,27,41.0,2460.0,5.95,D024,Clear,Weekday,Delayed
R05,West Gate - Tech Park,BUS-362,AC,2025-02-09,05:45 AM,06:44,6,24.0,2808.0,12.27,D029,Rain,Weekend,Completed
R02,North Station - University,BUS-234,Mini,2025-03-10,09:30,10:30,13,23.0,1380.0,11.94 L,D014,,Weekday,Delayed
R01,City Center - Airport,BUS-185,Electric,2025-01-08,06:30,07:54,22,,3174.0,1.39,D035,Cloudy,Weekday,Delayed
R03,Harbor - Downtown,BUS-394,Std,2025-02-24,18:00,19:03,21,,2880.0,11.18,,Clear,weekday,Delayed
R02,North Station - University,BUS-149,Standard,2025-01-15,07:45,08:29,7,46.0,2760.0,7.53,D003,Cloudy,Weekday,Cancelled
R06,Old Town - Hospital,BUS-193,standard,2025-01-23,19:00,19:48,6,41.0,2050.0,8.79,D030,Rain,Weekday,Completed
R08,South Terminal - Business District,BUS-268,Standard,2025-03-12,07:45,08:50,11,36.0,3600.0,11.52,D029,,Weekday,Completed
R06,Old Town - Hospital,BUS-318,Electric,2025-01-09,21:00,21:49,12,20.0,1150.0,0.11,D016,Rain,Weekday,Completed
R06,Old Town - Hospital,BUS-112,Electric,2025-02-14,17:00,18:01,13,36.0,2070.0,0.1,D031,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-112,Electric,2025-03-25,22:30,23:17,1,17.0,1564.0,1.12,D038,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-260,AC,17/02/2025,11:15,12:18,1,34.0,3094.0,15.0,D017,Clear,Weekday,Delayed
R02,North Station - University,BUS-238,Standard,2025-01-01,12:45,13:29,2,48.0,"Rs 2,880",,D020,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-203,Standard,2025-04-17,11:45,13:00,7,38.0,2850.0,12.8,D033,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-301,Standard,2025-02-05,11:30,12:47,20,30.0,2100.0,12.35,D002,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-283,AC,2025-03-17,19:00,19:54,17,40.0,4160.0,8.86,D034,Clear,Weekday,Delayed
R08,South Terminal - Business District,BUS-393,AC,2025-03-07,14:00,14:59,10,30.0,3900.0,8.59,D038,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-151,AC,2025-04-05,07:30,09:02,22,36.0,4212.0,14.94,D017,Clear,Weekend,Delayed
R02,North Station - University,BUS-192,Electric,2025-03-06,06:30,07:42,3,35.0,2415.0,1.2,D022,,weekday,Delayed
R01,City Center - Airport,BUS-225,AC,2025-04-30,17:00,18:11,15,38.0,5928.0,7.62,D020,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-210,Mini,2025-02-16,05:30 PM,18:41,16,16.0,1120.0,10.51,D006,Clear,Weekend,Completed
R06,Old Town - Hospital,BUS-399,Standard,2025-02-11,12:30,13:17,2,27.0,1350.0,7.64,D011,Clear,Weekday,Delayed
R07,Riverside - Stadium,BUS-389,Standard,2025-04-24,08:00,08:58,8,49.0,3675.0,12.15,D036,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-151,standard,2025-02-04,12:45 PM,14:39,40,36.0,2880.0,17.97,D039,Fog,Weekday,Delayed
R01,City Center - Airport,BUS-157,Standard,2025-04-20,18:45,19:48,11,34.0,4080.0,9.99,D022,Clear,Weekend,Cancelled
R07,Riverside - Stadium,BUS-199,Standard,2025-03-22,17:45,18:44,18,36.0,2700.0,7.89 L,D003,Fog,Weekend,Cancelled
R05,West Gate - Tech Park,BUS-279,electric,2025-03-28,21:45,22:29,14,36.0,3726.0,0.48,D005,Rain,Weekday,Completed
R01,City Center - Airport,BUS-314,Standard,2025-01-18,06:00 PM,18:59,22,31.0,3720.0,10.16,D002,Rain,WEEKEND,Delayed
R02,North Station - University,BUS-110,AC,2025-03-20,18:00,19:14,14,37.0,2886.0,13.73,D002,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-362,Standard,2025-04-18,11:30,12:42,5,25.0,"Rs 1,750",,D023,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-280,Standard,2025-01-08,19:00,19:51,4,35.0,"Rs 2,450",11.42,D039,Clear,Weekday,Completed
R02,North Station - University,BUS-150,Standard,2025-01-28,17:30,18:10,6,45.0,2700.0,6.41,D034,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-397,Standard,2025-02-05,17:15,18:02,5,38.0,3800.0,9.37,D036,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-171,Standard,2025-02-10,18:00,19:18,10,49.0,4900.0,10.45,D008,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-328,Mini,2025-04-06,18:00,18:47,16,19.0,1330.0,4.93,D003,Rain,Weekend,Completed
R03,Harbor - Downtown,BUS-100,Standard,2025-03-28,14:30,15:30,22,23.0,1840.0,5.28,D010,Rain,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-149,AC,2025-04-29,07:00,08:27,23,45.0,4095.0,10.37,D015,Rain,weekday,Delayed
R07,Riverside - Stadium,BUS-226,Standard,2025-02-14,14:45,16:02,9,47.0,3525.0,12.75,D001,Fog,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-144,Mini,2025-01-04,12:45,13:51,5,11.0,770.0,12.58,D002,Cloudy,Weekend,Delayed
R01,City Center - Airport,BUS-304,EV,2025-01-06,18:45,20:07,13,39.0,5382.0,0.51,D017,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-173,Electric,2025-01-31,05:15 PM,18:10,14,36.0,"Rs 4,140",0.85,D008,Cloudy,Weekday,Completed
R03,Harbor - Downtown,BUS-100,Electric,2025-03-09,18:00,19:35,27,32.0,"Rs 2,944",1.05,D040,Rain,Weekend,Delayed
R02,North Station - University,BUS-305,Mini,2025-03-14,14:45,15:41,1,17.0,"Rs 1,020",12.68,D012,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-175,standard,30/01/2025,05:30 PM,18:31,9,42.0,2940.0,12.1,D020,,Weekday,Completed
R08,South Terminal - Business District,BUS-242,standard,2025-03-01,08:45,09:44,11,42.0,4200.0,11.32,D011,Clear,Weekend,Delayed
R05,West Gate - Tech Park,BUS-380,Mini,2025-01-15,07:45,08:57,11,23.0,2070.0,16.07,D037,Cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-252,Standard,2025-01-07,07:45 AM,08:26,11,39.0,1950.0,7.41,D027,Rain,Weekday,Completed
R07,Riverside - Stadium,BUS-399,Std,2025-01-16,08:45,09:56,15,49.0,3675.0,12.97 L,D004,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-206,AC,2025-03-17,07:45,09:05,18,33.0,2145.0,11.2,D004,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-313,Standard,2025-02-05,16:45,17:25,0,23.0,1150.0,7.63,D006,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-391,electric,04/03/2025,11:15,12:27,3,20.0,1725.0,0.44,D021,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-137,Mini,2025-02-22,09:30 AM,10:47,3,19.0,1900.0,16.45,D001,overcast,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-194,Mini,2025-02-06,07:00,07:49,16,22.0,"Rs 1,540",6.16,D025,cloudy,Weekday,Completed
R06,Old Town - Hospital,BUS-267,Mini,2025-04-09,03:00 PM,15:39,0,16.0,800.0,5.76,D035,,Weekday,Completed
R01,City Center - Airport,BUS-334,Standard,2025-04-24,09:45,11:14,16,20.0,2400.0,14.56,D017,Clear,Weekday,Cancelled
R05,West Gate - Tech Park,BUS-327,AC,2025-04-19,16:15,17:33,4,38.0,4446.0,15.12,D038,Clear,Weekend,Completed
R01,City Center - Airport,BUS-272,Standard,2025-04-28,10:00,11:21,10,46.0,5520.0,16.54,D020,Cloudy,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-354,Standard,2025-04-15,06:00 AM,07:16,10,22.0,1540.0,9.98,D021,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-353,AC,2025-01-01,07:15,08:32,9,41.0,3997.5,14.33,D027,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-363,AC,2025-01-08,18:30,19:30,9,37.0,3367.0,11.19,D031,Cloudy,Weekday,Delayed
R06,Old Town - Hospital,BUS-164,mini,2025-01-04,08:00,09:04,12,17.0,850.0,11.26,D009,clear,Weekend,Completed
R02,North Station - University,BUS-113,AC,2025-03-25,10:30,11:19,13,39.0,3042.0,6.17,D011,Rain,Weekday,Completed
R01,City Center - Airport,BUS-368,Standard,2025-01-17,18:15,19:39,9,42.0,5040.0,14.39,D005,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-288,a.c.,2025-02-16,06:15,07:25,2,,3380.0,,D040,,Weekend,Cancelled
R02,North Station - University,BUS-137,A/C,10/04/2025,10:30,11:23,5,21.0,1638.0,11.22,D032,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-359,Standard,2025-01-10,07:15,08:12,12,37.0,"Rs 2,960",8.79,D015,Cloudy,Weekday,Completed
R03,Harbor - Downtown,BUS-353,Electric,2025-03-02,17:00,18:10,17,24.0,"Rs 2,208",0.58,D006,Clear,Weekend,Delayed
R05,West Gate - Tech Park,BUS-349,electric,2025-01-11,10:00,11:32,24,33.0,3415.5,0.27,D036,Rain,Weekend,Delayed
R08,South Terminal - Business District,BUS-370,AC,2025-01-15,17:15,18:39,10,35.0,4550.0,16.7,D006,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-271,Standard,2025-02-16,12:15,13:09,5,32.0,2880.0,8.46,D010,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-260,AC,2025-04-26,08:30,09:25,14,38.0,3705.0,7.37,D039,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-332,AC,2025-04-07,07:15,08:26,32,44.0,5148.0,6.94 L,D024,Rain,Weekday,Cancelled
R01,City Center - Airport,BUS-362,Standard,2025-03-22,07:00,07:53,9,38.0,4560.0,5.96,D021,CLEAR,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-260,Standard,21/02/2025,08:15,09:45,16,47.0,3290.0,10.93,D018,Cloudy,Weekday,Delayed
R05,West Gate - Tech Park,BUS-363,Electric,2025-01-31,17:00,17:53,15,37.0,3829.5,0.07 L,D007,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-359,STD,2025-04-04,08:00,09:02,17,41.0,4920.0,7.67,D008,Fog,weekday,Completed
