Transaction ID,Customer ID,Product Category,Product Name,Quantity,Unit Price,Total Amount,Purchase Date,Customer City,Payment Method
100793,C0299,Beauty,Body Lotion,2.0,4746.68,9493.36,2025-11-28,Hyderabad,Cash
101206,C0050,Clothing,Sneakers,1.0,1051.86,1051.86,2025-10-10,Faisalabad,Bank Transfer
100547,C0370,Beauty,Sunscreen,2.0,620.28,1240.56,2025-11-23,Lahore,Credit Card
100467,C0446,Sports,Dumbbell Set,1.0,5394.77,5394.77,2025-11-21,Karachi,Mobile Wallet
100920,C0090,Clothing,Sneakers,3.0,4348.78,13046.34,2024-12-17,Rawalpindi,Bank Transfer
100892,C0349,Home & Kitchen,Pillow,1.0,6166.87,6166.87,2024-12-27,Rawalpindi,Debit Card
101549,C0426,Sports,Gym Gloves,3.0,3682.64,11047.92,2024-12-19,Quetta,Cash
101360,C0540,Beauty,Lipstick,2.0,2624.5,5249.0,2025-06-26,Unknown,Credit Card
101668,C0238,Electronics,Bluetooth Speaker,4.0,24050.92,96203.68,2024-10-03,Quetta,Cash
100361,C0085,Electronics,Bluetooth Speaker,5.0,50863.05,254315.25,2024-10-07,Rawalpindi,Cash
100810,C0196,Beauty,Hair Oil,2.0,4249.85,8499.7,2025-04-02,Lahore,Bank Transfer
100765,C0483,Clothing,Socks Pack,2.0,6174.04,12348.08,2024-01-09,Islamabad,Bank Transfer
100040,C0094,Groceries,Biscuits,1.0,463.92,463.92,2024-06-15,Rawalpindi,Bank Transfer
101586,C0293,Sports,Dumbbell Set,5.0,7427.13,37135.65,2025-05-04,Islamabad,Mobile Wallet
100081,C0137,Sports,Running Shoes,4.0,2631.74,10526.96,2024-11-24,Peshawar,Cash
101017,C0018,Sports,Running Shoes,3.0,4627.91,13883.73,2024-10-01,Faisalabad,Bank Transfer
101182,C0058,Groceries,Eggs Dozen,3.0,1204.12,3612.36,2025-02-25,Rawalpindi,Bank Transfer
100602,C0090,Electronics,Wireless Earbuds,4.0,68080.86,272323.44,2024-09-07,Lahore,Mobile Wallet
100789,C0103,Home & Kitchen,Pillow,5.0,1155.1,5775.5,2025-12-27,Peshawar,Cash
100268,C0190,Sports,Dumbbell Set,2.0,13245.4,26490.8,2024-04-26,Karachi,Bank Transfer
101324,C0199,Sports,Gym Gloves,1.0,7141.96,7141.96,2024-04-20,Quetta,Mobile Wallet
100328,C0533,Clothing,Socks Pack,4.0,1871.05,7484.2,2025-03-25,Unknown,Cash
101584,C0397,Groceries,Sugar 1kg,5.0,2444.17,12220.85,2024-09-13,Peshawar,Mobile Wallet
101015,C0268,Clothing,Socks Pack,1.0,923.01,923.01,2024-01-10,Karachi,Credit Card
101498,C0136,Groceries,Rice 5kg,5.0,1877.41,9387.05,2024-02-14,Lahore,Cash
100351,C0155,Beauty,Face Wash,2.0,1710.1,3420.2,2025-08-22,Hyderabad,Bank Transfer
100802,C0558,Clothing,Hoodie,2.0,5029.4,10058.8,2024-12-23,Quetta,Credit Card
100101,C0156,Home & Kitchen,Dinner Set,1.0,696.39,696.39,2025-06-22,Lahore,Bank Transfer
101513,C0345,Electronics,Smartwatch,1.0,41328.86,41328.86,2024-07-17,Hyderabad,Mobile Wallet
100453,C0567,Groceries,Bread Loaf,2.0,1793.65,3587.3,2024-03-21,Karachi,Cash
101208,C0255,Sports,Running Shoes,2.0,11295.32,22590.64,2025-10-09,Islamabad,Mobile Wallet
100014,C0348,Sports,Cricket Bat,4.0,12133.61,48534.44,2025-06-26,Hyderabad,Credit Card
100033,C0036,Groceries,Tea Pack,2.0,1095.87,2191.74,2025-11-26,Rawalpindi,Credit Card
101583,C0595,Home & Kitchen,Mug,5.0,3229.36,16146.8,2025-06-14,Lahore,Mobile Wallet
100530,C0156,Clothing,Sneakers,3.0,4552.09,13656.27,2025-10-25,Islamabad,Cash
101522,C0431,Groceries,Milk 1L,5.0,311.52,1557.6,2025-12-15,Multan,Mobile Wallet
100492,C0520,Home & Kitchen,Water Bottle,1.0,10038.65,10038.65,2024-04-04,Faisalabad,Debit Card
101357,C0309,Beauty,Body Lotion,4.0,421.99,1687.96,2024-11-13,Hyderabad,Cash
101213,C0508,Beauty,Lipstick,2.0,3454.37,6908.74,2025-08-21,Rawalpindi,Credit Card
100523,C0007,Electronics,Bluetooth Speaker,1.0,84699.73,84699.73,2025-12-17,Sialkot,Cash
101057,C0025,Groceries,Biscuits,3.0,1768.3,5304.9,2025-11-08,Unknown,Bank Transfer
101473,C0483,Electronics,Power Bank,2.0,59109.02,118218.04,2025-06-15,Hyderabad,Credit Card
100620,C0378,Clothing,Socks Pack,3.0,1161.01,3483.03,2024-10-03,Faisalabad,Bank Transfer
101539,C0533,Groceries,Bread Loaf,2.0,1426.53,2853.06,2025-11-07,Rawalpindi,Bank Transfer
101639,C0302,Electronics,Bluetooth Speaker,4.0,47016.66,188066.64,2024-12-19,Karachi,Debit Card
100973,C0382,Home & Kitchen,Dinner Set,1.0,10555.76,10555.76,2025-04-17,Hyderabad,Cash
100207,C0462,Home & Kitchen,Mug,2.0,4946.99,9893.98,2025-09-10,Multan,Cash
100258,C0447,Home & Kitchen,Dinner Set,1.0,3093.92,3093.92,2025-08-17,Lahore,Credit Card
101313,C0465,Electronics,Power Bank,1.0,118909.96,118909.96,2025-01-05,Faisalabad,Cash
101634,C0218,Clothing,Jacket,3.0,1894.26,5682.78,2025-08-01,Peshawar,Cash
100143,C0295,Beauty,Hair Oil,2.0,4557.2,9114.4,2025-11-12,Lahore,Bank Transfer
100762,C0100,Sports,Running Shoes,3.0,2007.08,6021.24,2025-12-16,Peshawar,Cash
100318,C0322,Sports,Yoga Mat,2.0,1522.19,3044.38,2025-11-28,Lahore,Debit Card
100513,C0326,Clothing,T-Shirt,5.0,4657.68,23288.4,2025-12-09,Hyderabad,Debit Card
100302,C0500,Sports,Cricket Bat,1.0,14924.93,14924.93,2024-12-15,Karachi,Bank Transfer
101660,C0097,Sports,Cricket Bat,4.0,5576.35,22305.4,2024-03-05,Karachi,Bank Transfer
101174,C0030,Groceries,Bread Loaf,4.0,1164.71,4658.84,2025-07-09,Islamabad,Bank Transfer
101070,C0275,Groceries,Eggs Dozen,5.0,2098.55,10492.75,2024-06-08,Multan,Debit Card
101565,C0196,Electronics,Bluetooth Speaker,5.0,35191.88,175959.4,2024-10-02,Quetta,Bank Transfer
101331,C0441,Home & Kitchen,Mug,5.0,4560.59,22802.95,2024-09-18,Islamabad,Bank Transfer
101630,C0509,Groceries,Eggs Dozen,2.0,1503.72,3007.44,2024-08-19,Quetta,Credit Card
100675,C0074,Sports,Water Bottle,2.0,12719.67,25439.34,2025-05-22,Islamabad,Cash
101055,C0236,Electronics,Bluetooth Speaker,3.0,106262.92,318788.76,2025-10-05,Hyderabad,Bank Transfer
100375,C0019,Home & Kitchen,Dinner Set,3.0,7384.41,22153.23,2024-06-09,Multan,Bank Transfer
100263,C0260,Sports,Football,5.0,9132.44,45662.2,2025-10-05,Multan,Cash
101106,C0293,Beauty,Perfume,3.0,2302.35,6907.05,2025-02-27,Hyderabad,Credit Card
100824,C0128,Clothing,Sneakers,1.0,1537.98,1537.98,2025-12-24,Peshawar,Bank Transfer
101544,C0061,Sports,Football,4.0,2395.75,9583.0,2024-10-27,Lahore,Credit Card
100988,C0133,Sports,Dumbbell Set,4.0,963.44,3853.76,2024-05-04,Peshawar,Bank Transfer
100642,C0099,Electronics,Power Bank,5.0,61385.78,306928.9,2024-12-24,Faisalabad,Debit Card
101587,C0110,Beauty,Hair Oil,1.0,4812.94,4812.94,2024-04-23,Rawalpindi,Mobile Wallet
100162,C0309,Home & Kitchen,Water Bottle,3.0,5907.56,17722.68,2025-04-04,Peshawar,Cash
100023,C0160,Home & Kitchen,Pillow,1.0,3351.7,3351.7,2025-02-05,Peshawar,Credit Card
100656,C0030,Home & Kitchen,Towel,3.0,887.05,2661.15,2024-10-21,Faisalabad,Credit Card
100627,C0478,Beauty,Hair Oil,2.0,4301.61,8603.22,2025-05-18,Peshawar,Mobile Wallet
100871,C0052,Groceries,Cooking Oil 1L,3.0,1796.09,5388.27,2024-11-28,Karachi,Mobile Wallet
100374,C0097,Electronics,Wireless Earbuds,5.0,3845.79,19228.95,2024-05-17,Faisalabad,Credit Card
101577,C0235,Electronics,Laptop,3.0,111804.97,335414.91,2025-04-03,Quetta,Bank Transfer
100274,C0270,Beauty,Hair Oil,3.0,1994.94,5984.82,2024-07-24,Unknown,Credit Card
101001,C0354,Electronics,Smartphone,1.0,58513.39,58513.39,2024-11-23,Lahore,Credit Card
101173,C0543,Home & Kitchen,Water Bottle,1.0,3298.18,3298.18,2024-11-01,Lahore,Debit Card
100200,C0172,Clothing,Hoodie,2.0,2231.22,4462.44,2025-05-23,Lahore,Credit Card
100685,C0214,Electronics,Bluetooth Speaker,5.0,104322.7,521613.5,2025-05-06,Rawalpindi,Credit Card
100020,C0403,Home & Kitchen,Bed Sheet,5.0,2482.27,12411.35,2024-11-04,Sialkot,Cash
101393,C0301,Sports,Running Shoes,2.0,9692.47,19384.94,2025-05-27,Islamabad,Cash
101682,C0172,Electronics,Power Bank,1.0,113384.66,113384.66,2024-03-06,Islamabad,Mobile Wallet
101043,C0547,Groceries,Tea Pack,3.0,83.83,251.49,2025-07-15,Peshawar,Cash
101339,C0406,Electronics,Bluetooth Speaker,2.0,24747.4,49494.8,2024-06-14,Sialkot,Bank Transfer
100087,C0459,Sports,Gym Gloves,4.0,13971.13,55884.52,2024-12-24,Hyderabad,Debit Card
101028,C0525,Electronics,USB-C Cable,2.0,105016.34,210032.68,2024-11-26,Faisalabad,Debit Card
101228,C0077,Home & Kitchen,Dinner Set,3.0,11889.22,35667.66,2025-10-16,Sialkot,Bank Transfer
100357,C0084,Clothing,Socks Pack,2.0,3147.88,6295.76,2024-12-04,Lahore,Mobile Wallet
100745,C0002,Home & Kitchen,Pillow,1.0,821.68,821.68,2025-01-03,Peshawar,Bank Transfer
100306,C0165,Home & Kitchen,Bed Sheet,3.0,9453.94,28361.82,2025-11-25,Peshawar,Bank Transfer
100483,C0424,Beauty,Hair Oil,5.0,671.93,3359.65,2024-12-18,Unknown,Credit Card
101683,C0132,Sports,Gym Gloves,1.0,13236.1,13236.1,2025-02-03,Sialkot,Cash
101090,C0419,Home & Kitchen,Knife Set,5.0,2213.59,11067.95,2024-08-21,Faisalabad,Cash
101101,C0334,Clothing,Jeans,3.0,1343.78,4031.34,2025-11-13,Karachi,Bank Transfer
100699,C0448,Beauty,Body Lotion,5.0,1083.59,5417.95,2025-04-21,Quetta,Mobile Wallet
100847,C0460,Beauty,Shampoo,2.0,1292.49,2584.98,2025-11-23,Sialkot,Debit Card
101187,C0114,Home & Kitchen,Knife Set,2.0,7563.74,15127.48,2024-11-15,Karachi,Cash
100111,C0059,Clothing,Sneakers,4.0,7809.1,31236.4,2025-03-24,Peshawar,Credit Card
100198,C0070,Sports,Cricket Bat,1.0,1650.61,1650.61,2024-09-01,Hyderabad,Mobile Wallet
101471,C0399,Clothing,T-Shirt,4.0,2989.3,11957.2,2025-11-01,Karachi,Debit Card
100559,C0402,Electronics,Wireless Earbuds,1.0,40299.38,40299.38,2024-05-23,Lahore,Credit Card
101356,C0055,Groceries,Milk 1L,1.0,2314.17,2314.17,2025-08-20,Islamabad,Cash
101619,C0250,Beauty,Body Lotion,2.0,4898.8,9797.6,2025-09-20,Islamabad,Debit Card
100049,C0076,Sports,Running Shoes,1.0,13474.64,13474.64,2025-01-19,Hyderabad,Mobile Wallet
101053,C0391,Beauty,Sunscreen,1.0,4357.26,4357.26,2025-12-21,Karachi,Credit Card
101416,C0341,Electronics,Wireless Earbuds,3.0,11912.16,35736.48,2024-12-26,Islamabad,Bank Transfer
100759,C0543,Beauty,Hair Oil,5.0,4597.82,22989.1,2024-11-22,Quetta,Cash
101562,C0444,Home & Kitchen,Knife Set,1.0,11840.45,11840.45,2024-03-09,Multan,Debit Card
100390,C0443,Groceries,Sugar 1kg,2.0,2382.61,4765.22,2024-11-04,Quetta,Cash
100995,C0021,Beauty,Perfume,2.0,1223.0,2446.0,2024-11-12,Sialkot,Debit Card
101526,C0353,Sports,Running Shoes,1.0,1116.25,1116.25,2025-12-12,Peshawar,Cash
101154,C0322,Electronics,USB-C Cable,3.0,32150.01,96450.03,2025-08-26,Multan,Credit Card
101688,C0015,Groceries,Milk 1L,5.0,1563.11,7815.55,2024-10-06,Rawalpindi,Debit Card
100645,C0281,Beauty,Lipstick,2.0,1324.95,2649.9,2025-05-18,Peshawar,Mobile Wallet
101011,C0187,Beauty,Face Wash,3.0,705.03,2115.09,2024-12-25,Islamabad,Unknown
100113,C0146,Sports,Cricket Bat,5.0,2331.23,11656.15,2024-03-11,Unknown,Debit Card
101084,C0535,Electronics,USB-C Cable,2.0,58459.41,116918.82,2024-02-21,Lahore,Bank Transfer
101170,C0566,Groceries,Eggs Dozen,2.0,2085.37,4170.74,2024-12-25,Karachi,Unknown
100337,C0012,Beauty,Hair Oil,5.0,2262.21,11311.05,2025-06-07,Faisalabad,Mobile Wallet
100940,C0010,Sports,Cricket Bat,3.0,950.38,2851.14,2025-12-01,Rawalpindi,Cash
101320,C0321,Home & Kitchen,Pillow,3.0,8415.33,25245.99,2025-10-11,Lahore,Bank Transfer
100950,C0123,Sports,Cricket Bat,4.0,7459.42,29837.68,2024-09-21,Multan,Cash
101414,C0143,Home & Kitchen,Water Bottle,1.0,6682.21,6682.21,2024-12-09,Faisalabad,Debit Card
101597,C0537,Groceries,Bread Loaf,2.0,2224.84,4449.68,2025-11-05,Quetta,Debit Card
101662,C0218,Clothing,Sneakers,2.0,5860.08,11720.16,2024-11-02,Hyderabad,Debit Card
100084,C0090,Sports,Cricket Bat,1.0,6611.37,6611.37,2025-10-01,Multan,Bank Transfer
100282,C0132,Groceries,Eggs Dozen,5.0,1152.98,5764.9,2025-09-19,Peshawar,Mobile Wallet
101425,C0157,Home & Kitchen,Bed Sheet,3.0,8204.52,24613.56,2025-06-26,Peshawar,Credit Card
100943,C0339,Sports,Football,3.0,12663.97,37991.91,2025-11-01,Multan,Bank Transfer
100131,C0585,Home & Kitchen,Knife Set,1.0,3033.21,3033.21,2025-05-15,Karachi,Unknown
100967,C0381,Home & Kitchen,Mug,3.0,11353.58,34060.74,2025-11-21,Karachi,Mobile Wallet
100903,C0060,Groceries,Eggs Dozen,2.0,378.35,756.7,2025-07-21,Karachi,Credit Card
100768,C0555,Clothing,Socks Pack,2.0,5371.57,10743.14,2025-01-17,Lahore,Cash
101554,C0405,Beauty,Sunscreen,5.0,1635.95,8179.75,2025-09-08,Islamabad,Bank Transfer
101334,C0597,Beauty,Shampoo,2.0,3799.49,7598.98,2025-03-21,Karachi,Bank Transfer
100341,C0301,Electronics,Laptop,2.0,87486.82,174973.64,2025-12-27,Islamabad,Cash
100888,C0225,Electronics,Laptop,5.0,75692.63,378463.15,2024-02-19,Faisalabad,Debit Card
101112,C0343,Electronics,Bluetooth Speaker,1.0,96730.76,96730.76,2025-10-11,Karachi,Mobile Wallet
101027,C0353,Electronics,Power Bank,3.0,89450.82,268352.46,2024-01-13,Lahore,Bank Transfer
101650,C0477,Sports,Gym Gloves,3.0,10320.81,30962.43,2025-08-13,Sialkot,Bank Transfer
101073,C0253,Beauty,Lipstick,2.0,3874.64,7749.28,2025-04-02,Rawalpindi,Mobile Wallet
101225,C0530,Beauty,Hair Oil,5.0,1775.2,8876.0,2025-05-26,Hyderabad,Cash
101226,C0344,Sports,Water Bottle,5.0,9146.85,45734.25,2024-07-11,Lahore,Unknown
101281,C0566,Beauty,Lipstick,4.0,2221.47,8885.88,2025-02-13,Faisalabad,Credit Card
101395,C0454,Clothing,Socks Pack,3.0,6299.78,18899.34,2024-12-14,Multan,Credit Card
101399,C0096,Home & Kitchen,Bed Sheet,2.0,9256.92,18513.84,2024-05-20,Multan,Bank Transfer
100078,C0580,Electronics,USB-C Cable,4.0,12070.71,48282.84,2024-04-25,Sialkot,Cash
100004,C0367,Home & Kitchen,Dinner Set,1.0,9758.25,9758.25,2024-01-28,Peshawar,Mobile Wallet
100062,C0242,Sports,Yoga Mat,5.0,6482.93,32414.65,2024-09-24,Faisalabad,Credit Card
101558,C0137,Beauty,Sunscreen,3.0,2776.96,8330.88,2024-02-16,Rawalpindi,Unknown
100997,C0082,Home & Kitchen,Knife Set,1.0,4725.02,4725.02,2025-02-14,Quetta,Debit Card
100867,C0343,Clothing,Jeans,1.0,4315.19,4315.19,2025-12-02,Faisalabad,Bank Transfer
100410,C0185,Groceries,Milk 1L,2.0,759.73,1519.46,2025-02-12,Quetta,Mobile Wallet
100219,C0436,Groceries,Sugar 1kg,4.0,443.12,1772.48,2025-04-03,Multan,Debit Card
101071,C0394,Sports,Running Shoes,5.0,908.07,4540.35,2025-05-03,Sialkot,Cash
100152,C0309,Home & Kitchen,Knife Set,3.0,10412.99,31238.97,2024-12-17,Quetta,Cash
100837,C0545,Home & Kitchen,Water Bottle,2.0,11342.16,22684.32,2024-11-16,Sialkot,Cash
100307,C0117,Home & Kitchen,Water Bottle,4.0,5863.89,23455.56,2024-12-27,Lahore,Cash
101541,C0229,Beauty,Shampoo,1.0,3139.03,3139.03,2025-01-12,Peshawar,Debit Card
101152,C0114,Groceries,Rice 5kg,4.0,1852.17,7408.68,2024-11-04,Lahore,Credit Card
101129,C0581,Clothing,Cap,2.0,5871.23,11742.46,2025-12-06,Hyderabad,Bank Transfer
100533,C0598,Electronics,USB-C Cable,2.0,105203.33,210406.66,2025-03-08,Islamabad,Bank Transfer
100203,C0286,Clothing,Dress,4.0,650.2,2600.8,2025-12-25,Faisalabad,Mobile Wallet
100870,C0329,Clothing,T-Shirt,3.0,3403.87,10211.61,2024-11-20,Sialkot,Credit Card
100301,C0170,Sports,Dumbbell Set,5.0,2547.1,12735.5,2025-05-05,Faisalabad,Cash
100516,C0475,Groceries,Bread Loaf,5.0,2160.13,10800.65,2024-10-28,Rawalpindi,Bank Transfer
100295,C0429,Electronics,USB-C Cable,4.0,98281.7,393126.8,2025-06-04,Peshawar,Credit Card
101231,C0015,Sports,Dumbbell Set,2.0,7284.49,14568.98,2024-12-17,Lahore,Bank Transfer
100382,C0413,Electronics,Monitor,1.0,73785.88,73785.88,2024-08-02,Rawalpindi,Credit Card
101480,C0110,Clothing,Socks Pack,5.0,2954.85,14774.25,2025-03-11,Islamabad,Bank Transfer
100129,C0239,Sports,Football,5.0,7428.68,37143.4,2025-07-12,Hyderabad,Debit Card
100797,C0585,Beauty,Shampoo,4.0,3778.31,15113.24,2024-04-15,Peshawar,Debit Card
101679,C0466,Home & Kitchen,Frying Pan,5.0,4470.09,22350.45,2024-08-07,Peshawar,Mobile Wallet
100100,C0179,Groceries,Milk 1L,2.0,2313.56,4627.12,2025-07-11,Multan,Credit Card
101466,C0519,Beauty,Body Lotion,2.0,1797.62,3595.24,2024-11-18,Faisalabad,Credit Card
101373,C0428,Electronics,Bluetooth Speaker,2.0,41167.11,82334.22,2024-08-04,Islamabad,Debit Card
101420,C0032,Beauty,Body Lotion,3.0,2160.91,6482.73,2025-06-10,Peshawar,Credit Card
101618,C0444,Home & Kitchen,Towel,1.0,8190.96,8190.96,2025-08-26,Lahore,Mobile Wallet
100071,C0111,Groceries,Sugar 1kg,5.0,1272.14,6360.7,2025-04-11,Hyderabad,Cash
101557,C0288,Electronics,USB-C Cable,1.0,17007.33,17007.33,2024-08-08,Hyderabad,Cash
100692,C0046,Electronics,Smartwatch,3.0,84057.65,252172.95,2024-04-06,Lahore,Cash
100400,C0457,Sports,Running Shoes,1.0,10283.34,10283.34,2024-06-25,Faisalabad,Bank Transfer
101183,C0304,Beauty,Lipstick,3.0,1244.62,3733.86,2025-07-09,Islamabad,Bank Transfer
100696,C0255,Clothing,Jeans,2.0,5463.58,10927.16,2025-10-06,Sialkot,Bank Transfer
101675,C0389,Sports,Running Shoes,1.0,6565.99,6565.99,2024-06-07,Karachi,Debit Card
100261,C0238,Home & Kitchen,Frying Pan,5.0,7057.84,35289.2,2025-05-15,Quetta,Debit Card
100502,C0296,Beauty,Face Wash,2.0,3988.6,7977.2,2024-11-26,Lahore,Cash
100813,C0153,Clothing,Sneakers,1.0,1913.75,1913.75,2024-08-07,Karachi,Credit Card
101193,C0551,Beauty,Perfume,3.0,2329.99,6989.97,2025-12-06,Faisalabad,Cash
100714,C0285,Groceries,Sugar 1kg,4.0,635.13,2540.52,2025-10-07,Multan,Debit Card
101141,C0586,Home & Kitchen,Knife Set,3.0,9774.53,29323.59,2025-11-16,Peshawar,Mobile Wallet
101657,C0475,Sports,Dumbbell Set,3.0,6911.09,20733.27,2025-11-10,Faisalabad,Debit Card
100582,C0130,Beauty,Face Wash,1.0,3296.42,3296.42,2024-03-23,Rawalpindi,Bank Transfer
100697,C0525,Sports,Gym Gloves,1.0,9970.45,9970.45,2024-01-15,Quetta,Cash
100601,C0314,Clothing,Cap,1.0,5249.47,5249.47,2025-12-03,Lahore,Cash
101463,C0285,Sports,Gym Gloves,5.0,10141.39,50706.95,2024-12-19,Quetta,Mobile Wallet
100370,C0315,Home & Kitchen,Bed Sheet,2.0,433.59,867.18,2025-09-23,Islamabad,Credit Card
100134,C0054,Groceries,Rice 5kg,1.0,613.58,613.58,2025-12-05,Peshawar,Credit Card
100168,C0526,Electronics,Laptop,4.0,93456.02,373824.08,2024-12-12,Lahore,Bank Transfer
101653,C0096,Electronics,USB-C Cable,4.0,17085.74,68342.96,2025-04-11,Lahore,Cash
100733,C0106,Groceries,Biscuits,2.0,1255.84,2511.68,2025-12-06,Unknown,Debit Card
100951,C0254,Beauty,Lipstick,4.0,4068.5,16274.0,2025-10-09,Peshawar,Bank Transfer
101578,C0335,Electronics,Smartphone,2.0,44998.38,89996.76,2024-08-07,Hyderabad,Credit Card
100916,C0195,Home & Kitchen,Towel,2.0,1464.11,2928.22,2024-05-24,Rawalpindi,Bank Transfer
101560,C0486,Groceries,Cooking Oil 1L,4.0,156.13,624.52,2024-09-03,Rawalpindi,Unknown
100560,C0551,Beauty,Sunscreen,2.0,3001.76,6003.52,2025-02-11,Sialkot,Debit Card
100055,C0173,Home & Kitchen,Dinner Set,2.0,8549.49,17098.98,2024-12-03,Lahore,Mobile Wallet
101380,C0073,Beauty,Body Lotion,5.0,1936.11,9680.55,2024-09-21,Karachi,Unknown
101261,C0177,Electronics,Laptop,2.0,67093.41,134186.82,2024-07-27,Rawalpindi,Credit Card
100904,C0158,Electronics,Smartwatch,5.0,7478.99,37394.95,2025-03-09,Hyderabad,Credit Card
100116,C0363,Electronics,Smartphone,2.0,49419.21,98838.42,2024-07-22,Karachi,Cash
101144,C0011,Sports,Water Bottle,2.0,2261.5,4523.0,2025-09-24,Multan,Mobile Wallet
100210,C0537,Home & Kitchen,Bed Sheet,1.0,6532.31,6532.31,2024-09-21,Rawalpindi,Bank Transfer
101010,C0266,Electronics,Bluetooth Speaker,2.0,65369.23,130738.46,2024-11-19,Multan,Credit Card
100387,C0041,Clothing,T-Shirt,3.0,3787.89,11363.67,2025-09-25,Sialkot,Debit Card
100817,C0473,Electronics,Bluetooth Speaker,4.0,117010.23,468040.92,2025-06-03,Islamabad,Credit Card
100774,C0053,Electronics,Bluetooth Speaker,4.0,96116.74,384466.96,2024-11-14,Lahore,Mobile Wallet
100816,C0468,Sports,Running Shoes,4.0,3173.02,12692.08,2025-02-23,Karachi,Mobile Wallet
100421,C0540,Beauty,Body Lotion,4.0,4134.99,16539.96,2025-11-01,Quetta,Credit Card
101561,C0436,Home & Kitchen,Knife Set,3.0,4811.76,14435.28,2025-09-14,Islamabad,Credit Card
100958,C0365,Sports,Water Bottle,5.0,8895.23,44476.15,2025-03-02,Islamabad,Debit Card
100667,C0365,Home & Kitchen,Frying Pan,4.0,9446.82,37787.28,2025-11-19,Rawalpindi,Credit Card
100919,C0023,Clothing,T-Shirt,3.0,7212.75,21638.25,2024-04-12,Multan,Bank Transfer
101194,C0379,Electronics,Bluetooth Speaker,3.0,47367.48,142102.44,2024-11-17,Rawalpindi,Bank Transfer
100661,C0055,Beauty,Lipstick,3.0,4129.87,12389.61,2024-02-13,Rawalpindi,Mobile Wallet
100108,C0007,Home & Kitchen,Pillow,5.0,8116.6,40583.0,2024-06-18,Sialkot,Credit Card
101342,C0592,Beauty,Perfume,4.0,3382.38,13529.52,2025-01-26,Sialkot,Credit Card
101602,C0102,Groceries,Biscuits,4.0,770.42,3081.68,2025-10-25,Hyderabad,Cash
100037,C0058,Beauty,Face Wash,3.0,2654.06,7962.18,2024-11-28,Peshawar,Debit Card
100878,C0447,Groceries,Milk 1L,1.0,2317.28,2317.28,2024-01-14,Faisalabad,Debit Card
101485,C0125,Sports,Running Shoes,3.0,6664.83,19994.49,2025-03-04,Lahore,Bank Transfer
100011,C0393,Beauty,Body Lotion,1.0,3609.24,3609.24,2024-10-14,Sialkot,Debit Card
100330,C0397,Sports,Dumbbell Set,4.0,5799.27,23197.08,2024-11-05,Rawalpindi,Debit Card
101658,C0401,Groceries,Tea Pack,1.0,879.47,879.47,2025-12-09,Lahore,Credit Card
100914,C0063,Electronics,Power Bank,1.0,81936.4,81936.4,2024-12-26,Quetta,Mobile Wallet
100703,C0537,Beauty,Face Wash,4.0,1148.53,4594.12,2025-05-02,Hyderabad,Bank Transfer
100305,C0111,Clothing,Cap,1.0,4586.21,4586.21,2024-09-03,Lahore,Cash
101080,C0424,Electronics,Smartwatch,5.0,90162.54,450812.7,2025-10-11,Faisalabad,Debit Card
101383,C0047,Groceries,Rice 5kg,1.0,919.16,919.16,2025-01-12,Lahore,Cash
101094,C0536,Home & Kitchen,Pillow,4.0,7158.33,28633.32,2024-05-07,Multan,Debit Card
100809,C0353,Home & Kitchen,Pillow,3.0,11007.12,33021.36,2024-10-16,Lahore,Cash
100653,C0402,Home & Kitchen,Towel,1.0,6297.6,6297.6,2025-07-13,Rawalpindi,Mobile Wallet
101038,C0435,Beauty,Perfume,1.0,3853.51,3853.51,2025-11-22,Karachi,Bank Transfer
100652,C0246,Home & Kitchen,Frying Pan,5.0,1600.47,8002.35,2025-06-26,Faisalabad,Mobile Wallet
100436,C0276,Groceries,Rice 5kg,1.0,1586.77,1586.77,2025-07-14,Peshawar,Bank Transfer
101486,C0399,Sports,Gym Gloves,2.0,467.81,935.62,2024-12-22,Sialkot,Cash
101294,C0043,Sports,Dumbbell Set,5.0,9174.98,45874.9,2025-11-20,Peshawar,Debit Card
100884,C0381,Beauty,Perfume,4.0,2624.5,10498.0,2024-11-10,Peshawar,Bank Transfer
101276,C0337,Home & Kitchen,Frying Pan,1.0,10013.14,10013.14,2025-11-26,Sialkot,Mobile Wallet
100416,C0576,Electronics,USB-C Cable,5.0,107013.53,535067.65,2024-03-03,Sialkot,Mobile Wallet
100961,C0485,Beauty,Face Wash,4.0,1161.96,4647.84,2024-08-12,Quetta,Debit Card
101032,C0487,Home & Kitchen,Mug,1.0,4762.56,4762.56,2025-10-27,Hyderabad,Credit Card
101163,C0210,Beauty,Perfume,2.0,516.44,1032.88,2025-08-27,Rawalpindi,Credit Card
100407,C0387,Electronics,USB-C Cable,1.0,51183.69,51183.69,2025-09-27,Faisalabad,Cash
100587,C0440,Sports,Water Bottle,2.0,3797.83,7595.66,2024-03-13,Lahore,Bank Transfer
101271,C0428,Beauty,Perfume,2.0,3899.49,7798.98,2024-06-07,Sialkot,Unknown
100796,C0145,Groceries,Bread Loaf,3.0,1735.79,5207.37,2025-11-16,Islamabad,Bank Transfer
101375,C0023,Beauty,Body Lotion,5.0,2283.87,11419.35,2025-12-28,Quetta,Credit Card
101016,C0210,Beauty,Sunscreen,2.0,2672.78,5345.56,2024-01-18,Sialkot,Credit Card
